,region,name,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
87,KNA,Saint Kitts and Nevis,29.64092835789463,30.661137021335232,31.579237763336877,31.171139867477088,30.660982072865668,29.181662013546898,28.416446479729803,27.753167361838564,28.467369262692294,29.99810650346308,30.457335956405473
88,LCA,Saint Lucia,143.10668671960744,143.52183387428522,143.05507779930463,142.5363648581749,142.3288222374818,142.43255354937483,141.7579916558072,140.77224682911032,141.86158666682212,142.74348639364266,142.38027602573766
89,VCT,Saint Vincent and the Grenadines,28.222694883601445,27.389109974832337,27.493135993316585,28.013828065211218,27.7538658409643,27.80594553780427,27.12830323116899,27.02434312992842,27.33722212141385,28.06656763490346,28.58648914907315
90,MAF,Saint-Martin,1.0668667694023173,1.0668667694023173,1.0160643068080275,1.1684724479452626,1.1684724479452626,1.1684724479452626,1.1684724479452626,1.1176697342328508,1.066867020520439,0.9652617814330796,0.9144591304990709
91,WSM,Samoa,205.42286589298175,208.68842999971181,210.96926829500705,212.0057932970348,210.50244734841567,208.37601799858123,206.04276665221576,204.33185633079185,200.3932826756857,202.21176554903258,203.19654138832595
92,SAU,Saudi Arabia,8789.66460545292,9963.468356962503,9917.50493225801,9589.612782847611,7990.1800113319205,6403.036728301326,6113.722664329218,6190.389241232798,6146.383640168906,6130.919847886161,6176.335097747533
93,SEN,Senegal,111164.7715335506,113500.46040395052,113192.85771700932,113100.4729194126,112521.08603755364,112015.49114069612,111302.9492266508,111298.78310809721,111507.47347169965,111831.36764317154,111445.97736512152
94,SYC,Seychelles,336.4400723145444,337.2912402255389,337.2912402255389,337.5040126691183,336.8656450990044,336.2272876068651,335.0567430139945,335.21623520728195,335.53533030727107,336.38667560886495,336.2802774409232
95,SLE,Sierra Leone,140530.7653257374,140059.07713178318,138306.65770582936,138928.31548385508,138559.8739620571,138923.7995325382,138363.40521620435,138648.53763333574,137727.67033026082,134737.4650731113,132399.53987315844
96,SGP,Singapore,737.8921975196605,678.6107625492672,648.5162161523908,657.4804993841177,663.0835503469829,639.4998483633818,622.211875283927,612.7140661043244,615.8089992276398,612.7143995803685,612.0206052961285
97,SXM,Sint Maarten,4.725960497973849,4.725960497973849,4.725960497973849,4.725960497973849,4.725960497973849,4.725960497973849,4.725960497973849,4.725960497973849,4.725960497973849,4.725960497973849,4.725960497973849
98,SLB,Solomon Islands,46300.51477946247,46495.8263479333,46570.52165258322,46656.80909398369,46449.588471845345,46059.02570095039,45846.752749211155,45692.634022584374,45969.14463715926,46271.4869499161,46155.180733917136
99,SOM,Somalia,3230.725475573294,3143.333402125924,3109.0729997777116,3110.7465757263453,3102.4733859163903,3087.9724014251588,3087.8349933339014,3085.9273364612754,3086.200967407597,3063.8259633208036,3041.3406572668446
100,ZAF,South Africa,2253.0800001504085,2310.497500600949,2287.8558572353877,2284.7523952753036,2296.9693825164727,2332.292361549807,2313.1541032340015,2324.668407154025,2336.3188163307605,2351.1173172437816,2330.663209865994
101,LKA,Sri Lanka,22707.70208702134,20065.613697656445,17475.319780627804,16127.514042918468,15750.975265308003,16453.16158910512,17299.43763682524,17578.13526644766,17379.013565377736,16457.251460359956,15909.645932788731
102,SDN,Sudan,1554.5799356810792,1068.3973710375628,894.8439303553841,853.8119426795674,786.2603111168469,693.7840343092433,648.5317846517756,679.7113110410377,676.0997264145942,627.0865573203628,613.6830721840125
103,SUR,Suriname,66719.57669280558,66269.75932298366,67391.62779973572,67840.23997488925,69687.64438942743,72282.57445284809,72959.59815611388,72149.68541976885,71921.35097790085,71787.85490581185,70893.04445063008
104,STP,São Tomé and Príncipe,42.48507142865858,42.48507142865858,42.48507142865858,42.48507142865858,42.48507142865858,42.48507142865858,42.48507142865858,42.48507142865858,42.48507142865858,42.48507142865858,42.48507142865858
105,TWN,Taiwan,162.53212777001661,178.55542889637312,181.8340197949207,180.38253517486336,185.497703531921,183.10177399029655,165.09487208815324,156.20027227548073,143.82540385570132,135.18233048526636,137.37683930549176
106,TZA,Tanzania,99831.4202837952,98508.12529701502,97611.87940887242,97815.48223763736,97495.4692992594,97196.62473989317,96666.78495172664,96627.70724511296,97330.96479309858,97585.18180615162,96464.8614336412
107,THA,Thailand,228136.10695764876,220365.46395701944,215327.65537711408,214359.39108131704,214640.77862642574,214816.76669464709,215071.22813975843,216329.40995282575,216071.34432953622,217590.30942615942,220012.40233939828
108,TLS,Timor-Leste,918.940411610037,925.5579465187636,914.1081033745902,914.4782045570796,910.3655704912048,920.0803880810436,918.12674396366,921.1353210946627,918.0200478316634,922.9799070135076,921.027851188744
