,index,region,name,2007_area_gain,2008_area_gain,2009_area_gain,2010_area_gain,2015_area_gain,2016_area_gain,2017_area_gain,2018_area_gain,2019_area_gain,2020_area_gain,2007_area_loss,2008_area_loss,2009_area_loss,2010_area_loss,2015_area_loss,2016_area_loss,2017_area_loss,2018_area_loss,2019_area_loss,2020_area_loss
57,124,MDG,Madagascar,1715.2491863781015,484.835416468214,712.1899853050294,735.8862145285298,1096.9410677498518,788.624264581997,1026.3418872908446,1360.4181923874335,1349.3078320323166,897.9670029488138,4051.478058598649,1478.433852382257,754.908433897866,1021.4386567362562,1306.293948821185,1232.6893236826124,991.3332560788056,896.6737560605229,979.4315321961733,1207.7121475824756
58,126,MYS,Malaysia,2498.9116052373834,1002.0924242269409,1303.0993260526848,1149.915881238219,1718.3893017132555,1200.4658073546661,1332.6168325931094,1643.3204875182319,1836.6867482303592,1270.8488635974195,3779.457698546955,2126.4034517339796,1141.9634448185477,1410.298449419959,3136.8532928665863,2201.863572335196,1335.583260130921,1334.7992519052655,1725.6402245269073,1945.0937443071844
59,131,MTQ,Martinique,8.588205348899569,9.97588510131868,11.827252435611692,8.818871560160334,13.241390385852526,7.147612666986793,9.590162063295626,8.922172794143227,18.58791218999101,9.924750718077687,10.104822331425153,10.321985694113756,7.24422346004045,11.220860841673332,13.999246246727036,16.994769910023496,10.676490083652686,5.965438375386336,6.127844679974156,9.586890042091898
60,132,MRT,Mauritania,9.896176616229827,2.807815331114063,4.385749504100101,4.439476298794387,11.86912400950687,3.8758538913838425,3.799881114997053,1.2763943337242225,18.860466976515198,16.090706315117632,15.111381504232579,6.948872644487981,8.024974622151998,9.889363169509506,2.3794537055275904,13.460729089890801,7.917046215008504,4.586912847188852,1.475598950813375,1.7793542735647856
61,133,MUS,Mauritius,4.0655306016894075,0.8729395445950427,3.117529813666745,3.2911205580612126,6.681915713445026,3.8657902779253233,3.5675404268814033,5.362425752869604,7.9044822968122315,5.635777736625413,61.654322793273906,10.752609011814792,7.819724683245564,6.843477342378523,9.194640331462276,5.258818784684233,7.606554496180355,4.227566540536796,3.1177666482978195,2.9859585571707776
62,134,MYT,Mayotte,9.527251283945839,4.116569580110744,4.272619888487524,2.2271585550884745,3.3925541987448735,2.537863544313477,4.272130514444584,4.867469542498551,2.8486673423261673,1.4500565213667411,4.773109706640468,1.206834783800775,4.63513785214528,3.510356278774088,9.406438789450673,5.402975976702565,3.9223885659997544,1.892105342271595,2.386271865090032,5.3752872040945645
63,135,MEX,Mexico,6155.208086297761,3319.446302049955,4316.537416211004,5384.138564558567,7008.428370062411,6922.411602061544,6974.251405915884,9985.11599713767,6858.831278140338,5204.933743159784,20124.782072423342,11273.808238871012,9268.99766469904,7502.134505795895,10183.478439661625,7103.768931588225,4856.643759259763,5317.5878871245295,6400.388764433605,10828.665790852487
64,136,FSM,Micronesia,6.621270863969993,0.5236898481026178,20.571928497704075,131.55178970684582,30.842632525304765,0.0,0.0,0.0,7.717904574763169,0.3688046757708144,165.5503740734488,10.428125428689583,27.86222732730611,4.7897378043214385,1.6919439706078303,0.0,0.0,0.0,157.57324009046317,14.56874779057495
65,143,MOZ,Mozambique,2043.2717443944084,976.9040594095325,908.6233750331266,1605.352290007978,2323.2998366387974,1714.3684896228306,1969.4715644314292,2246.514550478401,1374.4790714633618,1992.7724220067898,3482.674438376416,3551.014206491591,1905.6928773120762,2089.027388040198,2562.748820941351,1989.0935400122312,1792.9487565121276,2782.1207429608553,2895.2761470720966,4730.281289706417
66,144,MMR,Myanmar,5013.746476594703,1809.6745748599492,3555.7555748619216,2739.9886119983967,5065.509429441178,4225.771587935887,5072.853715599897,6054.301037329886,4681.874521592352,9163.27936704025,20548.446255263865,6007.333960772186,2443.482406287296,5230.561399782549,11914.408406664312,5269.797795276491,4171.788779132506,6900.96641775229,4928.773999595415,6107.452387208094
67,151,NCL,New Caledonia,172.61146771739942,149.24337045706523,222.22979140835224,233.93543668582276,288.07792429165244,292.70168019163606,239.33795741123078,278.52034991993446,384.81016450024674,251.38615910184433,432.82878401899245,216.7738528909989,327.1268361483854,244.92810403414296,293.6813059773277,238.62329586631574,221.62615995782352,135.17670711043328,156.4456787248784,175.89932579351282
68,152,NZL,New Zealand,910.5778811254756,185.71929070937787,208.57380960037034,208.9804053290718,231.15108068938923,255.38117744363416,271.26318331290713,229.2033197280183,256.9072042198867,190.33968103533238,504.2692005583958,204.00071758040536,140.77829131073565,215.63555699579967,238.60650240249794,298.37272586217955,278.624602139453,204.88188709739862,340.94597639571555,396.7350450056784
69,153,NIC,Nicaragua,1216.9300236884064,491.0462840859151,536.808680639117,419.99881513605965,439.013804200251,399.5513719106781,463.2077364080985,499.8324830744609,502.7883434596364,296.74417132925475,914.3618135257691,393.60849156319966,300.16515406531033,588.9143607369629,1225.4020614169729,702.7744840009057,363.49119485333154,390.67293278179545,902.2042752377167,767.0752949166204
70,155,NGA,Nigeria,3334.856574874957,1277.882013540427,2177.235058130284,2265.6640052810562,2687.364483872544,1972.042307602272,2946.0227607504544,2171.8035271950503,3250.9635316732038,2054.5867472875034,6757.919073663958,3123.9263018244646,2602.104021608032,3119.0803162821876,4118.8453110916735,3859.8231442485494,2871.7047151905094,2591.7758496696492,3101.518200943869,3211.176383560422
71,161,OMN,Oman,3.7135903050421906,2.3431372138437583,4.85827360782638,3.9373818412121597,4.625263935871164,2.134596184919552,2.3914206616234894,4.4924067559814596,4.604782834540164,4.004338294624718,17.25018177815037,8.150056439056439,2.532538779562242,2.5059337675455264,4.980932462601627,3.819812152497774,6.354482269151694,5.159776576197332,2.7644170064990155,0.7019747621292172
72,162,PAK,Pakistan,900.3763339402558,326.9866820252319,347.84541292107104,543.6466618767499,1285.8035697207683,1741.925926495242,1733.3245033842277,1226.4541079366472,296.86803182014364,135.49389647527144,4809.589400562215,1536.0162900890266,751.6636646114569,1392.0636043216336,1836.9598227678166,1099.3086673548619,692.421839533909,848.0403174228702,1949.7165453555026,4424.852255139492
73,163,PLW,Palau,29.000240164669393,17.10965108860215,18.95342308950362,14.871390367287162,15.925273736407156,14.002774716655733,27.005651034812175,18.742516094893492,13.79632738185838,5.318415733390576,11.93513858399148,13.494959640870203,23.72063091379396,14.276367580248476,16.45113091992705,13.216661300415687,10.14924471634648,18.180359032244237,34.85203908869404,14.748631856160596
74,165,PAN,Panama,1143.1163394801845,370.1730962051805,325.51201983125253,252.10693391128825,350.2470587304375,265.3188756765579,292.6916660422739,294.6589557726362,343.3467878683535,327.1857816970058,853.7556959390125,468.40940578121865,302.4964214927809,389.7890068351967,554.4394240111158,439.99000576715264,349.0499107457752,484.0030862434536,809.7886610095119,934.3047343142869
