,region,name,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
97,SXM,Sint Maarten,6.239526664707656,6.239526664707656,6.239526664707656,6.239526664707656,6.239526664707656,6.239526664707656,6.239526664707656,6.239526664707656,6.239526664707656,6.239526664707656,6.239526664707656
98,SLB,Solomon Islands,61129.01211933607,61386.875412929425,61485.49311091726,61599.4155170987,61325.82910056732,60810.18221264138,60529.92537529774,60326.44760506862,60691.515267706585,61090.68765247884,60937.13246802313
99,SOM,Somalia,4265.418164166262,4150.037349452991,4104.804492748638,4107.014058774717,4096.091244577787,4076.9460825654623,4076.7646672849683,4074.2460520893983,4074.6073178229126,4045.0663526196813,4015.3797594397474
100,ZAF,South Africa,2974.6657308466974,3050.472125173439,3020.579125100165,3016.481728674369,3032.6114059508404,3079.2471469076027,3053.9795482620516,3069.1814963878,3084.5631397054203,3104.101102641014,3077.0962327439393
101,LKA,Sri Lanka,29980.215181009607,26491.95476008046,23072.07683861679,21292.614263149044,20795.48278179109,21722.555763633303,22839.86556080934,23207.820665843636,22944.92698235212,21727.95548306827,21004.9703264029
102,SDN,Sudan,2052.459593189617,1410.5691082162996,1181.4323388013886,1127.2591857843506,1038.0730390612016,915.9797216834309,856.2346987411464,897.3999785572099,892.6317248682078,827.9212865104612,810.2251159766353
103,SUR,Suriname,88087.61266863035,87493.73392705902,88974.89913738833,89567.18670098158,92006.25260302445,95432.25147261009,96326.10309303246,95256.80255260735,94955.34027015336,94779.08989696678,93597.701754311
104,STP,São Tomé and Príncipe,56.09161061434487,56.09161061434487,56.09161061434487,56.09161061434487,56.09161061434487,56.09161061434487,56.09161061434487,56.09161061434487,56.09161061434487,56.09161061434487,56.09161061434487
105,TWN,Taiwan,214.58570073268137,235.74072618780417,240.06933945973606,238.1529931436499,244.9063778517983,241.7431126767856,217.96920584549324,206.2259649261357,189.88784244065033,178.47668342165844,181.37401959397792
106,TZA,Tanzania,131804.06588320655,130056.96402765173,128873.68073114556,129142.49069678818,128719.9883794462,128325.43396081154,127625.90431224476,127574.31133077228,128502.79861387471,128838.43278437757,127359.31148400047
107,THA,Thailand,301200.42754380294,290941.1089936082,284289.85979685996,283011.49301941856,283382.999529381,283615.35065563524,283951.307541562,285612.4426642634,285271.7273031321,287277.1658223927,290474.9736168151
108,TLS,Timor-Leste,1213.2461123990506,1221.9830211259298,1206.8661783940831,1207.3548105351626,1201.925038126525,1214.7511849850434,1212.1718543772251,1216.1439775550996,1212.0309870633955,1218.5793222920925,1216.0020886535904
109,TGO,Togo,61.860772192090465,47.84926677147051,40.49326849291639,41.263893407714214,43.22543089254776,42.805054492572054,41.82429618192648,42.10453445019472,43.64586007651349,49.60080018915491,55.83601473844482
110,TON,Tonga,1223.2474570310403,1208.9844274566067,1215.6480619102601,1234.3915761044295,1241.338232191958,1258.8690551094865,1258.9476944730336,1251.4422949462055,1240.0513395611194,1225.2702827198555,1204.3032437503448
111,TTO,Trinidad and Tobago,9630.442084424241,9552.805359501279,9522.209480711019,9525.737959236421,9548.021845388967,9533.34546070121,9502.92416195646,9496.890760813518,9622.908661947018,9675.001045190951,9493.631491299508
112,TCA,Turks and Caicos Islands,24180.84285087293,17146.98128605115,15234.35120851162,15183.63798515121,14566.003265600211,15750.284535756695,16596.409026693844,17228.97003339824,16646.601707687074,16797.02958148365,17607.325083717373
113,TUV,Tuvalu,10.331100824974474,10.331100824974474,10.331100824974474,10.331100824974474,10.331100824974474,10.331100824974474,10.331100824974474,10.331100824974474,10.331100824974474,10.331100824974474,10.331100824974474
114,ARE,United Arab Emirates,8790.607797727434,9314.680882231376,9961.821226125585,9685.822408071093,8941.35184164179,8314.890113030304,8198.813352858817,8389.57701517687,8529.990921666558,8579.16120788008,8563.084871038274
115,USA,United States,278213.70718396665,276331.18404923275,273614.0321941372,273612.7707794665,269272.491460662,264108.5216899547,262704.25700880453,262558.568885987,263585.2274996215,265927.7718462121,267428.5007697353
116,VUT,Vanuatu,1881.5330018563168,1890.2638826234152,1892.5070225418945,1906.3174367427791,1900.4252308822333,1902.7978558539394,1889.0706599781065,1901.4533958478016,1901.3289105126012,1897.7962415500183,1821.4344794866076
117,VEN,Venezuela,330225.673509406,328687.79937273817,327209.56001949246,327054.4784955601,326835.2759069933,327245.43469623633,327079.0021406857,328162.3669804313,329305.4014073015,329945.259762077,329511.4950145962
118,VNM,Vietnam,227703.59777398253,220355.6801861768,216105.9455791228,215577.06373593342,215085.09698925662,213694.18401585595,211826.8717984494,211693.14475213204,213091.42616920182,213484.99784640234,213461.06389099522
119,VIR,"Virgin Islands, U.S.",307.06753145786115,292.61474247544896,291.2674300227076,292.67788887417606,295.9054063773423,307.9339111081168,304.17326350026815,307.40083773027425,305.9204913226263,306.9299008593696,301.225738374765
120,WLF,Wallis and Futuna,34.039021396027294,34.039021396027294,34.039021396027294,34.039021396027294,34.039021396027294,34.039021396027294,34.039021396027294,34.039021396027294,34.039021396027294,34.039021396027294,34.039021396027294
121,YEM,Yemen,2201.638552513491,1949.6994077456052,1825.5297521159694,1832.8285673066257,1828.0512748592375,1809.0698168618378,1764.1610235669086,1747.5137466103197,1719.8746650599135,1737.4656875867588,1677.0300503246485
